id,carat,cut,color,clarity,depth,table,x,y,z,price
132105,0.72,Ideal,E,SI1,61.6,56.0,5.78,5.81,3.58,2731
9178,0.7,Premium,E,VS1,62.0,60.0,5.68,5.65,3.52,2968
112096,0.41,Premium,H,VS1,58.0,62.0,4.93,4.85,2.83,1035
170563,1.08,Premium,G,SI1,61.5,56.0,6.59,6.62,4.06,4721
169776,1.05,Premium,H,VS1,61.5,59.0,6.55,6.49,4.0,5217
120767,0.56,Ideal,E,VS1,62.0,56.0,5.3,5.34,3.3,2157
15140,0.71,Premium,H,SI1,59.9,58.0,5.82,5.87,3.48,2362
78840,1.25,Ideal,D,VS2,61.8,57.0,6.9,6.94,4.28,9526
13786,0.72,Premium,D,SI2,63.0,56.0,5.73,5.67,3.59,2258
184071,0.3,Premium,G,VS1,62.9,58.0,4.3,4.27,2.7,776
53432,0.52,Ideal,H,VS1,61.9,55.0,5.14,5.17,3.19,1576
16491,1.05,Premium,E,SI1,61.8,58.0,6.48,6.51,4.02,5995
111147,2.03,Ideal,I,SI2,60.8,56.0,8.14,8.18,4.97,15249
125606,1.07,Ideal,G,VS2,59.8,57.0,6.7,6.65,4.01,6182
82949,1.2,Ideal,I,SI2,61.8,57.0,6.88,6.84,4.23,5260
129705,0.52,Ideal,G,SI1,62.8,57.0,5.15,5.12,3.23,1345
95825,0.74,Ideal,D,SI2,62.3,56.0,5.77,5.79,3.59,2721
127489,0.38,Ideal,E,VS1,62.5,54.1,4.65,4.67,2.91,1004
125342,0.52,Ideal,F,VS1,62.9,57.0,5.13,5.11,3.22,1908
185336,1.0,Ideal,F,VS1,61.6,56.0,6.44,6.39,3.95,8051
150235,1.61,Ideal,I,VS1,61.5,57.0,7.56,7.63,4.67,8075
162935,0.31,Ideal,D,VS1,62.1,54.0,4.35,4.38,2.71,715
174867,0.34,Premium,I,VS2,59.9,61.0,4.56,4.58,2.73,473
171679,0.61,Ideal,G,VS2,62.2,54.0,5.4,5.46,3.37,1754
101847,0.6,Ideal,F,VS1,61.8,55.0,5.44,5.48,3.37,1953
145909,0.37,Very Good,F,SI1,59.1,58.0,4.76,4.79,2.82,663
182089,0.5,Very Good,F,SI1,63.5,56.0,5.02,5.05,3.2,1223
174025,1.02,Ideal,G,VS1,62.3,56.0,6.45,6.4,4.0,6748
124808,1.01,Premium,G,SI1,61.3,60.0,6.46,6.41,3.94,4672
124181,0.7,Ideal,I,SI1,62.1,57.0,5.67,5.7,3.53,1902
44214,0.9,Premium,F,VS2,60.4,59.0,6.27,6.31,3.79,5163
35731,0.7,Ideal,I,VS2,62.5,55.0,5.65,5.7,3.55,2232
111517,1.25,Ideal,H,VS1,60.9,57.0,6.98,6.94,4.23,7226
154070,1.2,Very Good,I,SI1,63.3,56.0,6.75,6.7,4.25,5016
181460,0.33,Very Good,F,VS1,61.7,55.0,4.48,4.51,2.77,679
32151,0.54,Ideal,G,VS2,61.6,57.0,5.2,5.23,3.22,1557
54505,0.31,Ideal,G,VVS1,61.1,56.0,4.39,4.37,2.67,766
175060,1.11,Ideal,H,VS2,62.4,57.0,6.61,6.66,4.14,5882
161011,1.0,Good,F,SI2,61.8,62.0,6.36,6.41,3.94,4072
113827,0.43,Ideal,G,SI1,61.9,55.0,4.86,4.84,3.0,1110
49555,1.01,Good,E,SI1,64.1,55.0,6.31,6.27,4.05,5160
69474,1.14,Ideal,H,SI1,62.2,59.0,6.67,6.66,4.14,5586
30840,0.32,Premium,G,SI1,61.3,58.0,4.36,4.41,2.69,612
159038,0.78,Very Good,E,VS1,63.1,56.0,5.85,5.88,3.7,3668
4282,0.23,Premium,E,VVS1,60.9,59.0,3.96,3.98,2.42,530
140463,1.0,Good,G,VS2,64.6,59.0,6.25,6.2,4.03,4961
137931,1.7,Very Good,G,SI1,63.2,58.0,7.63,7.55,4.79,11227
3776,0.42,Ideal,F,VS2,62.0,55.0,4.8,4.84,2.99,984
2178,0.3,Very Good,F,SI2,60.5,61.0,4.28,4.33,2.6,394
123245,1.22,Ideal,H,SI2,61.0,57.0,6.89,6.95,4.21,6289
4900,1.02,Good,F,SI2,57.6,58.0,6.66,6.62,3.81,4204
177353,0.91,Very Good,J,SI2,62.7,58.0,6.13,6.19,3.86,3756
157287,0.77,Very Good,D,SI1,61.5,61.0,5.83,5.89,3.6,2860
107824,1.2,Ideal,H,VVS1,62.3,56.0,6.79,6.84,4.23,8408
8974,1.01,Good,E,VS1,65.2,58.0,6.28,6.22,4.09,6613
169523,1.21,Very Good,H,VS1,62.4,58.0,6.75,6.8,4.23,7375
57277,0.9,Fair,G,SI2,64.6,55.0,5.98,6.01,3.88,3787
161698,0.41,Ideal,F,VVS2,61.5,55.0,4.79,4.82,2.96,1197
91562,1.75,Ideal,I,SI2,62.6,57.0,7.63,7.68,4.8,10282
97017,1.16,Ideal,F,SI1,61.3,55.0,6.74,6.77,4.15,5785
99430,1.0,Very Good,F,VS1,60.7,57.0,6.43,6.48,3.92,7623
152531,1.01,Ideal,F,SI1,62.4,57.0,6.36,6.41,3.99,5555
100082,0.31,Ideal,G,VVS1,61.0,57.0,4.35,4.37,2.66,816
177362,1.52,Very Good,F,SI1,63.1,57.0,7.3,7.28,4.6,11337
99511,1.01,Premium,G,SI2,59.9,61.0,6.54,6.41,3.89,3701
8625,1.01,Premium,H,SI1,62.6,60.0,6.33,6.27,3.94,4232
46899,0.9,Very Good,H,VS2,63.8,57.0,6.09,6.04,3.87,3936
67739,0.9,Good,E,SI2,62.3,55.0,6.18,6.25,3.87,3819
137447,0.77,Ideal,D,SI2,61.8,56.0,5.88,5.91,3.64,2456
28899,1.01,Ideal,J,VS1,61.3,56.0,6.43,6.46,3.95,4072
157547,0.9,Ideal,G,SI2,62.0,57.0,6.16,6.12,3.81,3183
91051,1.02,Ideal,G,VS1,62.0,56.0,6.45,6.42,3.99,6716
2184,1.51,Premium,E,VS2,62.9,59.0,7.28,7.32,4.58,14215
157614,0.71,Ideal,E,SI2,62.3,56.0,5.7,5.76,3.56,2375
9742,1.12,Ideal,E,VVS2,60.4,56.0,6.77,6.73,4.07,10221
116607,1.01,Very Good,F,SI2,62.1,58.0,6.4,6.46,3.99,4416
59028,0.3,Ideal,F,IF,61.3,57.0,4.33,4.35,2.66,886
160610,0.33,Ideal,G,VS1,61.1,56.0,4.42,4.46,2.71,666
105252,0.3,Premium,H,SI2,62.6,59.0,4.28,4.25,2.67,367
182254,0.33,Premium,G,VS1,62.1,59.0,4.45,4.43,2.76,854
137212,0.5,Premium,E,SI1,61.8,60.0,5.11,5.07,3.14,1282
73743,0.9,Good,I,VVS1,63.2,57.0,6.11,6.04,3.84,3848
41146,0.35,Ideal,E,VS1,61.4,56.0,4.57,4.6,2.81,725
89257,0.42,Ideal,H,VS1,62.0,55.0,4.84,4.81,2.98,1003
31259,0.34,Ideal,D,VS2,61.4,56.0,4.52,4.55,2.78,781
108613,0.7,Premium,E,SI2,59.3,60.0,5.8,5.77,3.46,2301
108030,0.32,Ideal,H,VS1,62.2,57.0,4.38,4.4,2.73,561
133457,1.22,Ideal,I,IF,62.2,55.0,6.81,6.87,4.25,6998
68182,0.38,Ideal,G,VS1,62.8,57.0,4.59,4.61,2.89,650
21645,1.24,Ideal,H,VS2,60.4,57.0,6.98,7.02,4.22,7294
165232,2.01,Very Good,J,IF,63.1,58.0,7.94,8.01,5.03,18552
72452,0.54,Ideal,G,SI2,62.0,56.0,5.21,5.24,3.25,1179
147142,1.0,Ideal,D,SI1,62.0,56.0,6.4,6.43,3.97,5655
183010,0.71,Ideal,H,VS1,62.5,58.0,5.63,5.71,3.54,2559
138155,0.33,Ideal,G,VS1,61.5,54.0,4.49,4.45,2.75,854
153613,0.9,Good,D,SI2,64.0,56.0,6.14,6.04,3.9,3304
70366,0.7,Ideal,F,VS2,61.9,56.0,5.67,5.72,3.53,3145
182060,0.38,Ideal,E,VVS2,61.7,56.0,4.63,4.66,2.87,994
127872,1.08,Premium,I,SI1,60.4,59.0,6.65,6.61,4.01,4072
120855,1.52,Ideal,G,SI1,61.8,57.0,7.35,7.31,4.55,11390
103297,1.01,Good,H,SI1,62.6,61.0,6.38,6.32,3.97,4375
47225,0.33,Very Good,E,VVS1,61.9,56.0,4.45,4.48,2.77,893
178556,0.61,Ideal,E,SI1,60.5,56.0,5.43,5.5,3.3,1669
17639,0.41,Ideal,E,VS1,61.8,56.0,4.78,4.8,2.96,1153
147365,0.73,Premium,E,VS1,62.0,56.0,5.76,5.71,3.56,3446
791,0.77,Ideal,I,VS2,62.5,56.0,5.87,5.91,3.69,3163
80282,0.9,Very Good,D,VS2,62.2,59.0,6.16,6.19,3.84,4521
91649,0.5,Ideal,G,SI2,61.1,54.0,5.13,5.21,3.15,1056
146535,0.7,Ideal,H,SI1,61.5,57.0,5.71,5.76,3.53,2153
7807,1.5,Very Good,G,SI1,63.0,54.0,7.2,7.32,4.57,10742
119325,0.7,Good,J,SI1,63.8,63.0,5.52,5.61,3.55,1788
79352,0.72,Ideal,H,VS2,61.4,57.0,5.79,5.77,3.55,2596
10739,0.7,Premium,F,SI1,62.6,59.0,5.7,5.64,3.55,2312
120847,1.24,Ideal,H,SI2,62.0,57.0,6.9,6.92,4.28,5484
106800,0.91,Ideal,I,SI1,62.1,56.0,6.18,6.22,3.85,4488
124663,1.27,Premium,I,SI2,61.3,59.0,6.99,6.95,4.27,4890
170458,0.3,Ideal,F,VS2,62.5,54.0,4.3,4.32,2.69,605
111967,0.97,Premium,F,SI1,60.0,57.0,6.45,6.38,3.86,4486
167273,1.52,Ideal,F,SI2,62.4,57.0,7.31,7.36,4.57,8848
79573,0.35,Ideal,F,VS2,62.4,55.0,4.51,4.53,2.82,906
120712,0.51,Premium,F,VS1,58.6,61.0,5.23,5.2,3.07,1636
55604,0.55,Ideal,F,SI1,61.0,57.0,5.25,5.29,3.22,1389
91588,1.77,Premium,G,SI1,62.3,58.0,7.72,7.65,4.8,13372
192940,1.14,Ideal,G,VS1,61.7,55.0,6.68,6.74,4.14,7848
31234,0.79,Very Good,F,SI1,58.8,62.0,6.07,6.04,3.54,2863
116466,0.25,Good,E,VVS2,63.4,57.0,3.95,3.97,2.54,486
115982,0.7,Premium,E,VS1,62.8,56.0,5.69,5.66,3.56,3167
84583,1.04,Premium,G,VVS2,59.4,58.0,6.62,6.65,3.93,8938
41664,1.06,Very Good,G,VS1,61.3,58.0,6.55,6.53,4.01,7787
21568,0.58,Ideal,D,VS2,60.5,55.0,5.42,5.44,3.29,1651
102497,1.12,Premium,G,VS2,63.0,58.0,6.7,6.63,4.2,6196
6807,0.5,Very Good,E,VS2,62.6,57.0,5.06,5.03,3.16,1577
33796,0.34,Ideal,I,VS1,61.9,56.0,4.49,4.46,2.77,536
120689,0.7,Very Good,H,VVS1,60.2,58.0,5.71,5.75,3.45,2938
36727,0.36,Ideal,I,VS1,61.6,55.0,4.65,4.64,2.86,689
73649,0.33,Ideal,G,VVS2,61.6,56.0,4.47,4.45,2.75,932
19455,1.27,Premium,J,VS1,62.0,59.0,6.9,6.95,4.3,5430
191443,0.3,Ideal,D,VS2,62.1,54.0,4.31,4.33,2.68,737
21043,1.5,Premium,J,VS1,62.7,58.0,7.32,7.2,4.55,8189
17669,0.41,Ideal,D,VS2,62.3,55.0,4.72,4.74,2.95,879
3445,0.79,Ideal,D,SI1,62.5,57.0,5.89,5.92,3.68,3142
134775,0.9,Premium,E,SI1,62.6,61.0,6.1,6.04,3.81,4113
9935,0.56,Ideal,D,IF,61.2,57.0,5.34,5.31,3.26,2214
66466,1.26,Ideal,G,VS2,61.5,56.0,6.93,6.95,4.27,8334
121099,2.01,Fair,H,SI2,64.9,57.0,7.91,7.78,5.09,16383
95374,0.42,Premium,F,SI1,62.6,58.0,4.81,4.79,3.0,992
58972,0.42,Ideal,F,VVS2,61.8,55.0,4.84,4.82,2.98,1221
182619,1.22,Ideal,G,VS2,62.6,56.0,6.79,6.83,4.26,8413
83772,1.33,Premium,G,VS2,61.3,59.0,7.07,7.12,4.35,10428
172771,1.01,Very Good,I,SI2,63.4,58.0,6.31,6.36,4.02,3673
192567,0.55,Premium,D,SI1,60.3,58.0,5.31,5.34,3.21,1690
92125,1.01,Good,H,SI1,63.9,59.0,6.37,6.31,4.05,3800
103658,0.9,Fair,G,SI2,58.0,67.0,6.37,6.33,3.65,3403
19288,1.02,Ideal,H,VS1,62.5,57.0,6.43,6.5,4.03,6479
188543,0.71,Ideal,E,SI2,61.2,56.0,5.75,5.78,3.53,2421
92873,0.26,Ideal,F,VS2,61.8,56.0,4.06,4.1,2.52,600
35250,0.42,Ideal,G,SI1,61.0,56.0,4.82,4.86,2.95,873
122398,2.2,Ideal,I,SI2,61.4,55.0,8.44,8.36,5.14,13849
7897,0.71,Premium,G,SI1,61.4,57.0,5.71,5.73,3.51,2287
129485,0.54,Ideal,D,SI1,62.0,57.0,5.24,5.21,3.24,1441
8789,1.24,Ideal,G,VVS2,61.8,58.0,6.88,6.94,4.27,10053
181347,0.54,Premium,G,VVS2,59.9,58.0,5.27,5.18,3.13,1822
46012,0.43,Ideal,E,SI2,61.7,56.0,4.87,4.83,3.0,1016
42319,0.7,Premium,E,SI2,58.7,58.0,5.78,5.73,3.37,2505
177100,0.28,Ideal,G,VVS2,62.1,55.0,4.21,4.23,2.62,707
144182,0.32,Ideal,G,VVS1,63.0,55.0,4.33,4.35,2.73,817
44480,0.41,Ideal,I,VVS2,62.6,56.0,4.73,4.72,2.96,1061
45880,0.54,Ideal,F,VS1,60.9,56.0,5.24,5.22,3.19,2094
26803,1.2,Ideal,J,SI1,61.5,55.0,6.89,6.95,4.25,5410
131743,0.7,Very Good,G,SI2,63.3,58.0,5.59,5.64,3.57,1943
5624,1.33,Ideal,D,SI1,61.7,55.0,7.12,7.06,4.37,8430
141818,0.35,Premium,E,VS2,61.0,58.0,4.56,4.53,2.77,846
128125,0.81,Ideal,I,SI1,61.6,57.0,5.98,6.01,3.69,2499
99467,1.7,Premium,I,VS1,62.4,59.0,7.64,7.53,4.75,10185
50019,1.6,Premium,F,SI1,62.2,58.0,7.47,7.43,4.64,13499
92074,0.41,Ideal,E,VS1,61.2,57.0,4.79,4.77,2.93,1157
59098,1.28,Premium,I,VS2,61.9,61.0,6.95,6.9,4.28,6586
15700,0.9,Premium,G,SI2,62.6,62.0,6.1,6.06,3.8,3484
40348,0.51,Ideal,G,VS2,60.9,56.0,5.15,5.18,3.14,1746
39782,1.52,Ideal,E,VS2,61.8,56.0,7.36,7.4,4.56,13844
64183,0.42,Premium,F,SI1,62.1,60.0,4.75,4.71,2.94,926
111746,1.18,Premium,I,SI2,62.3,59.0,6.78,6.75,4.21,4837
57699,0.43,Very Good,F,SI2,63.1,56.0,4.79,4.78,3.02,863
175939,0.7,Premium,H,SI1,61.0,62.0,5.68,5.7,3.48,2499
137184,0.4,Ideal,E,VS2,61.6,57.0,4.78,4.73,2.93,975
54457,0.32,Ideal,H,SI1,61.5,54.0,4.43,4.47,2.73,539
90241,1.04,Ideal,H,SI1,62.4,55.0,6.47,6.5,4.05,5049
32267,0.78,Ideal,E,SI1,61.7,56.0,5.89,5.94,3.66,3189
147940,0.9,Premium,F,SI1,62.0,60.0,6.16,6.13,3.8,3816
145699,0.73,Ideal,F,SI2,61.1,57.0,5.87,5.82,3.57,2227
14256,0.41,Ideal,E,VVS2,62.7,57.0,4.73,4.74,2.97,988
113307,0.33,Premium,F,SI1,61.4,58.0,4.48,4.44,2.73,907
52779,1.21,Premium,H,VS1,62.1,59.0,6.89,6.81,4.26,7941
167412,1.52,Ideal,E,SI1,60.9,57.0,7.44,7.49,4.54,11372
99879,1.09,Ideal,G,VS2,62.1,57.0,6.59,6.56,4.08,6201
154302,1.6,Premium,I,VS1,60.2,58.0,7.65,7.56,4.57,10317
180472,1.73,Ideal,H,VS2,62.6,55.0,7.6,7.66,4.79,13853
16259,0.52,Ideal,D,SI2,61.7,55.0,5.2,5.22,3.2,1220
70890,1.71,Premium,E,VS2,58.8,59.0,7.84,7.79,4.61,17849
94989,0.4,Ideal,D,VS1,62.0,54.0,4.72,4.76,2.94,964
77439,0.5,Very Good,E,VS2,63.3,59.0,4.97,5.03,3.17,1316
87565,1.1,Ideal,G,VS1,60.5,60.0,6.66,6.69,4.04,7137
119537,0.53,Ideal,G,VVS1,61.9,57.0,5.21,5.23,3.23,2027
78912,0.38,Ideal,G,VVS2,61.4,57.0,4.68,4.66,2.87,945
134185,1.5,Premium,I,SI1,62.9,58.0,7.25,7.29,4.57,8969
180071,0.97,Premium,F,SI1,62.2,60.0,6.32,6.27,3.92,4560
69238,0.32,Ideal,F,VVS2,61.8,55.0,4.37,4.39,2.71,810
6042,0.32,Ideal,E,VS1,62.5,56.0,4.38,4.35,2.73,824
57292,0.71,Premium,I,SI1,60.3,58.0,5.75,5.79,3.48,2034
42901,1.01,Very Good,H,VS2,63.0,55.0,6.35,6.4,4.02,5412
160314,2.21,Very Good,J,VS2,60.9,58.0,8.36,8.43,5.11,16273
77979,0.32,Ideal,E,VVS1,61.8,55.0,4.41,4.43,2.73,984
4146,1.21,Ideal,I,SI2,61.7,56.0,6.8,6.84,4.21,4794
85371,0.43,Ideal,G,VS1,62.0,57.0,4.8,4.83,2.98,943
117487,1.11,Ideal,G,SI2,62.6,55.0,6.66,6.62,4.16,5587
29913,1.0,Premium,F,SI2,61.1,57.0,6.42,6.38,3.92,3839
71029,1.14,Premium,F,VS1,61.6,58.0,6.71,6.74,4.14,8346
162173,1.02,Premium,H,SI1,62.7,59.0,6.42,6.4,4.01,4670
47628,0.35,Ideal,F,VS2,62.7,57.0,4.55,4.52,2.84,906
4212,0.7,Ideal,E,SI1,60.3,56.0,5.76,5.79,3.47,2891
172612,0.47,Ideal,I,VVS1,62.0,55.0,4.99,5.03,3.1,1177
397,1.04,Premium,I,VS1,61.6,59.0,6.5,6.54,4.01,5139
94152,0.74,Ideal,E,SI1,62.3,55.0,5.76,5.79,3.59,2818
189890,1.01,Good,I,SI1,63.7,60.0,6.31,6.34,4.02,4054
6586,1.13,Ideal,G,IF,61.5,57.0,6.71,6.73,4.13,10032
42042,0.33,Ideal,G,VVS1,61.8,55.0,4.44,4.48,2.76,965
104489,0.7,Very Good,E,SI1,62.8,57.0,5.64,5.69,3.55,2657
136882,0.38,Ideal,E,VS2,61.7,55.0,4.68,4.71,2.9,807
97424,0.29,Premium,G,SI1,62.5,60.0,4.2,4.24,2.64,486
71648,0.52,Ideal,E,VS1,61.6,56.0,5.16,5.15,3.18,1776
44974,0.73,Premium,E,VVS1,61.4,62.0,5.82,5.77,3.55,4281
93111,0.3,Premium,H,IF,61.2,60.0,4.3,4.25,2.62,1013
56941,0.47,Ideal,H,SI1,61.7,56.0,5.02,5.05,3.09,1088
145662,0.83,Very Good,E,SI2,60.2,56.0,6.13,6.18,3.68,2834
130320,0.3,Ideal,E,VS2,62.4,57.0,4.28,4.31,2.68,717
108485,1.5,Good,J,VS1,60.6,62.0,7.1,7.16,4.36,7258
63243,0.3,Premium,F,VS2,62.0,60.0,4.31,4.25,2.65,776
90431,0.53,Ideal,D,SI1,61.6,55.0,5.22,5.24,3.22,1295
186529,1.05,Very Good,D,VS1,59.1,58.0,6.63,6.69,3.95,9176
190019,1.27,Very Good,J,SI1,58.0,60.0,7.11,7.06,4.13,4544
188663,1.0,Very Good,H,SI1,62.2,60.0,6.36,6.39,3.97,4558
187304,0.5,Ideal,G,VS1,61.4,56.0,5.13,5.11,3.15,1656
136075,0.71,Ideal,G,VS1,62.6,56.0,5.65,5.68,3.56,2960
125203,1.23,Good,F,SI2,59.9,64.0,6.94,6.9,4.16,4989
1565,1.51,Good,G,VS2,63.6,59.0,7.28,7.22,4.61,11455
189994,0.41,Ideal,E,SI1,62.0,55.0,4.74,4.78,2.95,755
116884,1.2,Very Good,G,SI2,61.3,56.0,6.78,6.73,4.15,5490
98304,1.32,Premium,G,VS2,61.0,58.0,7.12,7.06,4.32,8517
116081,1.01,Ideal,D,VS1,60.2,57.0,6.5,6.46,3.88,9005
23266,2.03,Ideal,I,VS1,60.6,61.0,8.25,8.18,4.97,15185
84203,0.7,Ideal,G,VS2,61.7,57.0,5.68,5.73,3.52,2515
74247,0.42,Ideal,F,VS2,61.0,57.0,4.84,4.88,2.96,1107
121605,0.3,Ideal,F,VVS1,61.8,57.0,4.31,4.34,2.67,1013
142529,0.3,Premium,D,VS2,61.0,60.0,4.33,4.3,2.63,710
44634,1.05,Ideal,I,VS1,61.5,57.0,6.55,6.51,4.02,5534
47297,0.51,Premium,G,SI2,60.7,59.0,5.19,5.17,3.14,1195
118797,0.6,Ideal,G,VS1,60.7,56.0,5.44,5.49,3.31,1642
33680,2.01,Good,I,SI1,63.8,59.0,7.89,7.93,5.04,12713
129160,0.7,Very Good,I,VVS1,63.2,57.0,5.63,5.61,3.55,2517
60512,1.07,Ideal,G,VS2,61.8,55.0,6.54,6.57,4.06,6204
63753,1.23,Very Good,G,VS2,61.0,60.0,6.89,6.93,4.22,8340
3619,1.21,Ideal,J,SI1,62.9,54.0,6.83,6.8,4.29,5724
131906,0.3,Premium,G,VS1,61.6,60.0,4.3,4.33,2.66,776
67062,1.01,Very Good,D,SI2,63.5,56.0,6.31,6.38,4.03,4465
13120,0.9,Premium,J,VS2,62.6,60.0,6.14,6.1,3.82,2961
163477,0.31,Ideal,G,VS1,61.3,56.0,4.38,4.41,2.7,625
164638,0.7,Very Good,H,VS1,58.4,60.0,5.82,5.94,3.44,3065
42396,0.9,Premium,H,SI2,60.7,60.0,6.28,6.23,3.79,2975
94506,0.3,Ideal,G,VVS2,61.4,56.0,4.3,4.33,2.65,878
162619,0.9,Very Good,D,SI2,63.5,57.0,6.14,6.1,3.88,3846
77109,1.2,Premium,G,SI1,61.6,58.0,6.81,6.76,4.18,6976
142952,0.9,Ideal,I,VVS2,61.7,55.0,6.21,6.27,3.85,4126
73833,0.41,Ideal,H,IF,61.9,55.0,4.76,4.79,2.96,1187
135787,2.3,Very Good,H,SI2,63.8,59.0,8.41,8.34,5.29,17820
44020,0.71,Premium,E,SI1,59.6,58.0,5.83,5.79,3.47,2323
185239,0.54,Ideal,D,VS2,61.5,57.0,5.24,5.21,3.22,1857
189834,0.41,Ideal,E,VS2,62.2,56.0,4.76,4.78,2.97,866
177392,0.32,Ideal,G,VS2,61.4,57.0,4.4,4.45,2.72,630
187800,0.73,Very Good,G,VS1,61.6,58.0,5.77,5.79,3.56,3240
133742,1.25,Premium,D,SI1,61.4,58.0,6.95,6.88,4.24,5927
2443,1.5,Premium,F,SI2,62.1,58.0,7.37,7.32,4.56,8038
2011,1.01,Ideal,D,SI1,60.4,60.0,6.51,6.47,3.92,5000
127468,0.51,Ideal,D,SI1,62.8,57.0,5.07,5.1,3.2,1390
172669,0.4,Ideal,G,VS2,60.6,57.0,4.72,4.76,2.87,842
54494,0.71,Ideal,I,VS1,60.9,57.0,5.76,5.79,3.52,2387
107888,2.14,Very Good,J,VS2,59.5,61.0,8.44,8.39,5.0,15134
40005,0.7,Ideal,F,VVS2,61.6,57.0,5.71,5.74,3.52,3365
153866,0.51,Very Good,D,VS2,63.1,57.0,5.12,5.09,3.22,1786
1367,1.5,Ideal,G,SI1,61.2,56.0,7.39,7.32,4.5,10082
16197,0.32,Ideal,F,VS1,61.9,55.0,4.38,4.41,2.72,814
79148,0.31,Ideal,D,VS2,61.2,56.0,4.36,4.37,2.67,734
163148,0.72,Ideal,G,SI2,62.5,57.0,5.76,5.71,3.57,2310
54680,1.51,Ideal,G,SI1,62.0,55.0,7.33,7.37,4.56,11272
40987,0.32,Premium,H,SI1,62.4,60.0,4.33,4.35,2.71,454
166486,0.38,Ideal,F,VS1,60.6,56.0,4.7,4.72,2.85,794
161891,0.31,Ideal,F,VS2,61.0,56.0,4.38,4.41,2.68,863
119876,0.71,Ideal,D,SI1,61.4,57.0,5.73,5.77,3.53,2753
97786,1.06,Ideal,G,VS2,61.7,57.0,6.58,6.54,4.04,6733
78042,0.71,Ideal,G,SI2,61.3,55.0,5.68,5.73,3.5,1808
29225,0.55,Very Good,D,VS1,62.5,58.0,5.2,5.23,3.25,2147
30704,0.3,Good,H,VVS1,61.2,61.0,4.33,4.3,2.64,638
83172,0.71,Premium,H,SI1,62.4,61.0,5.68,5.64,3.54,2207
46188,0.5,Very Good,F,SI1,62.5,61.0,5.08,5.06,3.17,1172
40193,0.3,Ideal,I,VS1,60.3,57.0,4.39,4.41,2.64,486
187964,0.4,Ideal,F,SI1,62.6,56.0,4.7,4.72,2.95,945
116696,1.12,Ideal,F,VS2,60.6,56.0,6.74,6.71,4.07,7513
38422,1.35,Premium,H,SI1,60.7,59.0,7.1,7.15,4.32,7587
158696,0.41,Ideal,D,VS2,62.6,55.0,4.75,4.75,2.97,1079
173063,1.13,Ideal,H,VS1,62.0,56.0,6.7,6.66,4.15,6968
20468,1.02,Very Good,D,SI1,62.8,59.0,6.43,6.4,4.03,5548
67189,1.02,Very Good,E,SI1,63.2,56.0,6.35,6.38,4.02,3508
115281,0.34,Premium,H,VS1,61.6,59.0,4.52,4.49,2.77,672
647,0.71,Premium,E,SI1,62.4,58.0,5.68,5.67,3.54,2605
93542,1.54,Good,J,VS2,63.6,57.0,7.31,7.33,4.65,8743
2810,1.02,Premium,G,VVS1,62.5,58.0,6.4,6.36,3.99,7982
160481,0.7,Premium,I,VS1,59.7,58.0,5.73,5.66,3.42,2093
45730,0.3,Ideal,D,VVS2,61.6,57.0,4.31,4.33,2.66,1041
28983,1.57,Ideal,H,SI1,62.4,56.0,7.5,7.43,4.64,11209
131198,0.74,Ideal,G,VS2,61.9,57.0,5.78,5.81,3.59,3034
61351,1.5,Good,H,VS2,63.6,58.0,7.23,7.2,4.59,10238
20707,0.3,Ideal,E,VS1,60.7,56.0,4.37,4.34,2.64,850
65801,1.0,Good,H,VS2,57.4,64.0,6.47,6.52,3.76,3819
169520,1.01,Very Good,F,SI2,62.2,60.0,6.36,6.33,3.95,3864
151889,1.01,Very Good,D,VS2,63.5,60.0,6.35,6.27,4.01,6066
180978,0.31,Ideal,G,IF,60.9,56.0,4.37,4.42,2.68,863
180041,1.21,Premium,G,VS1,61.7,59.0,6.81,6.88,4.21,9791
177875,0.3,Ideal,E,VVS2,61.0,56.0,4.37,4.39,2.67,837
146770,1.2,Very Good,J,SI1,62.4,57.0,6.76,6.81,4.24,5140
137541,0.61,Ideal,E,SI1,61.5,57.0,5.51,5.48,3.38,1830
146190,1.51,Premium,I,VS1,60.5,58.0,7.45,7.38,4.49,10009
90385,0.75,Premium,F,SI1,59.1,58.0,5.96,5.92,3.51,2683
59255,1.5,Ideal,G,VS2,60.9,60.0,7.34,7.37,4.48,12207
143456,0.54,Ideal,G,VVS2,61.3,56.0,5.22,5.27,3.22,1980
24156,1.51,Premium,H,VS2,60.5,58.0,7.44,7.38,4.48,11212
168380,0.31,Ideal,H,VS1,61.6,55.0,4.36,4.39,2.69,524
158602,0.33,Ideal,G,VVS2,62.3,56.0,4.42,4.46,2.77,752
98167,0.64,Ideal,G,SI1,62.1,58.0,5.53,5.57,3.45,2312
86733,1.07,Premium,G,SI2,61.4,59.0,6.61,6.58,4.05,4469
71074,1.11,Ideal,D,SI2,61.6,55.0,6.65,6.69,4.11,5096
190197,0.73,Premium,F,SI1,61.3,58.0,5.79,5.77,3.54,2450
92987,0.42,Premium,J,VS1,60.9,59.0,4.83,4.81,2.94,810
141604,0.42,Very Good,E,VVS2,61.6,62.0,4.8,4.78,2.95,1184
74020,1.75,Ideal,J,VS1,62.2,56.0,7.67,7.72,4.79,9526
43289,1.33,Very Good,G,SI2,61.0,63.0,6.98,7.06,4.27,5538
103862,0.33,Ideal,F,VVS1,61.9,53.0,4.45,4.5,2.77,838
